level_0,index,order,row,col,rep,line,grid,entry,name,breeder,irrigation,Tier,Row,Name/Code,Breeder,Weight per row (lbs),ExG0407,ExG0412,ExG0415,ExG0427,ExG0506,ExG0516,ExG0520,ExG0523,ExG0527,ExG0531,ExG0602,ExG0607,ExG0614,ExG0617,ExG0620,ExG0623,ExG0627,ExG0630,ExG0713,ExG0716,ExG0719,ExG0721,ExG0725,ExG0728,ExG0802,ExG0808,ExG0812,ExG0818,NDVI0412,NDVI0422,NDVI0427,NDVI0506,NDVI0516,NDVI0520,NDVI0531,NDVI0607,NDVI0614,NDVI0620,NDVI0623,NDVI0627,NDVI0716,NDVI0721,NDVI0725,NDVI0802,NDVI0808,NDVI0812,NDVI0818,ch0412,ch0415,ch0427,ch0506,ch0516,ch0520,ch0523,ch0527,ch0531,ch0602,ch0607,ch0614,ch0617,ch0620,ch0623,ch0627,ch0630,ch0708,ch0713,ch0716,ch0719,ch0721,ch0725,ch0728,ch0802,ch0808,ch0812,cv0412,cv0415,cv0427,cv0506,cv0516,cv0520,cv0523,cv0527,cv0531,cv0602,cv0607,cv0614,cv0617,cv0620,cv0623,cv0627,cv0630,cv0708,cv0713,cv0716,cv0719,cv0721,cv0725,cv0728,cv0802,cv0808,cv0812,bollnum,bollsize,bollasize,bollvol,bollavol,fc0623,fc0627,fc0630,a (3PL),b (3PL),c (3PL),max_cc (3PL),max_growth_rate (3PL),day_at_max_growth_rate (3PL),day1_at_half_max (3PL),day2_at_half_max (3PL),a (4PL),b (4PL),c (4PL),d (4PL),max_cc (4PL),max_growth_rate (4PL),day_at_max_growth_rate (4PL),day1_at_half_max (4PL),day2_at_half_max (4PL),alpha (4PR),beta (4PR),k (4PR),m (4PR),max_cc (4PR),max_growth_rate (4PR),day_at_max_growth_rate (4PR),day1_at_half_max (4PR),day2_at_half_max (4PR),a (5PL),b (5PL),c (5PL),d (5PL),g (5PL),max_cc (5PL),max_growth_rate (5PL),day_at_max_growth_rate (5PL),day1_at_half_max (5PL),day2_at_half_max (5PL)
615,618,619,3,29,350,2,1,C,PHY_499,Visual_Check,Yes,5,58,PHY499,Visual Check,0.035331939405825984,0.01364,0.002819,0.003612,0.025626,0.026104,0.07853,0.128182,0.18001,0.046073,0.101975,0.291822,0.248979,0.380076,0.42138,0.460338,0.52397,0.437396,0.451579,0.367845,0.346085,0.339404,0.361726,0.296161,0.257193,0.203373,0.148734,0.168073,0.026756,0.191185,0.30833,0.314932,0.344358,0.420436,0.423412,0.533186,0.518608,0.519272,0.559936,0.519115,0.496018,0.577452,0.53529,0.563816,0.514584,0.504366,0.531431,0.415133,0.035107,0.005915,0.092878,0.099243,0.271323,0.419344,0.586839,0.514578,0.57457,0.672777,0.801378,0.999782,0.992648,1.072287,1.127371,1.204222,1.205231,1.156319,1.157722,1.124268,1.111962,1.140461,1.167905,1.167726,1.189964,1.210578,1.24632,0.008514,5.5e-05,0.006034,0.010673,0.06921,0.12867,0.214796,0.154219,0.226389,0.289327,0.389481,0.571689,0.606581,0.687694,0.761274,0.806468,0.846989,0.764,0.745425,0.745673,0.796145,0.760104,0.779995,0.785461,0.752055,0.748351,0.802481,46.0,826.878997,17.819745,3057.140783,65.442013,5,17,16,97.122043,11.256863,54.998281,97.071029,2.155534,55.0,35.137771,74.858829,3.360444,4.987098,56.031393,100.786209,99.78429,2.255122,52.0,35.209102,72.676517,95.837489,1119.093968,0.11176,1.727538,95.82754,2.195149,58.0,37.432816,75.133849,2.411388,3.646225,656.971296,95.056784,5752.960792,95.056784,2.117458,56.0,34.284491,76.252342
616,619,620,3,30,401,1,1,7,11_HF4IPSC-21-01,Hague,Yes,5,59,11 HF4IPSC-21-01,Hague,0.05247536620512608,0.008444,0.000865,0.001989,-0.001965,0.016576,0.057914,0.10697,0.169295,0.062299,0.125679,0.369129,0.308913,0.415963,0.434933,0.459886,0.489011,0.428834,0.466896,0.393657,0.38206,0.350854,0.379243,0.328381,0.298532,0.227766,0.179468,0.181387,0.043461,0.189346,0.322807,0.278045,0.358052,0.401966,0.412078,0.569408,0.588743,0.546848,0.557909,0.505186,0.478792,0.534358,0.504077,0.555999,0.47465,0.475215,0.50401,0.416479,0.03716,0.002172,0.003696,0.064988,0.207522,0.305117,0.482366,0.510658,0.611389,0.702702,0.765847,0.999898,0.997076,1.099236,1.161267,1.254134,1.269205,1.204269,1.18453,1.217798,1.153718,1.192193,1.211461,1.196387,1.219955,1.233463,1.228195,0.01098,2.5e-05,8.3e-05,0.003221,0.043587,0.078988,0.168343,0.155207,0.230059,0.31205,0.416977,0.585084,0.638426,0.708704,0.788271,0.854078,0.889219,0.809304,0.774311,0.786345,0.850357,0.821117,0.832204,0.812933,0.793321,0.766265,0.781288,46.5,716.248523,15.403042,2521.892065,54.25271,2,8,4,97.592717,8.654541,55.420119,97.587157,2.814334,55.0,40.134462,70.707624,-0.935854,6.065125,55.194425,100.61833,100.260692,2.863365,52.0,38.334956,69.26448,99.913714,0.013756,0.07947,0.00025,99.832851,2.915838,50.0,38.007143,68.843847,-1.202254,5.45366,60.85192,99.187132,1.511161,99.084193,2.786529,53.0,38.043947,70.344505
617,620,621,3,30,401,2,1,7,11_HF4IPSC-21-01,Hague,Yes,5,60,11 HF4IPSC-21-01,Hague,0.03487973881616097,0.008807,-0.002858,-0.003382,-0.005174,0.010251,0.050965,0.096832,0.155935,0.045988,0.107355,0.379766,0.294557,0.357649,0.417889,0.457041,0.466857,0.446802,0.488913,0.386014,0.37349,0.343368,0.396191,0.323113,0.300543,0.216572,0.185488,0.185248,0.032859,0.195651,0.317005,0.255985,0.342446,0.383803,0.399183,0.603294,0.596445,0.581493,0.584552,0.52836,0.507352,0.547977,0.51899,0.541453,0.516448,0.486024,0.526971,0.444982,0.033871,0.007548,0.00938,0.051256,0.175301,0.274087,0.483079,0.481373,0.553883,0.642394,0.705475,0.884278,0.915496,1.023971,1.096135,1.178875,1.198575,1.157406,1.142819,1.088716,1.074155,1.10999,1.115807,1.12676,1.123131,1.133668,1.141306,0.012281,0.000166,9.2e-05,0.003545,0.035344,0.076279,0.172183,0.131106,0.208674,0.28831,0.349337,0.501059,0.559859,0.643095,0.718022,0.780197,0.816427,0.784742,0.735476,0.72575,0.77583,0.742011,0.746428,0.729444,0.689414,0.668724,0.713299,33.2,478.405926,14.340099,1616.198089,48.430588,0,9,9,94.562695,8.65024,56.715634,94.556468,2.729175,57.0,41.438729,71.987782,-0.668353,6.218731,56.512901,97.451506,97.10464,2.766178,54.0,39.679758,70.629917,96.737713,4.445612,0.080962,0.065623,96.659422,2.787271,52.0,39.215586,70.451461,-1.566242,4.526415,100.096903,93.919963,9.647865,93.919957,2.56404,57.0,38.87555,73.993033
618,621,622,3,31,402,1,1,C,PHY_499,Visual_Check,Yes,5,61,PHY499,Visual Check,0.06289607757140638,0.00782,-0.000771,0.006661,0.032281,0.046141,0.145795,0.202496,0.252094,0.130817,0.173502,0.442001,0.36076,0.415698,0.492534,0.518979,0.500872,0.451261,0.469338,0.344169,0.348926,0.289378,0.353884,0.263105,0.221169,0.155383,0.128855,0.149391,0.029378,0.190656,0.337757,0.320956,0.443072,0.524168,0.465761,0.574828,0.628301,0.553874,0.542126,0.493981,0.470087,0.552954,0.519653,0.556967,0.540842,0.481439,0.515711,0.410848,0.049849,0.018512,0.091546,0.177205,0.388502,0.529069,0.732284,0.758077,0.8251,0.897582,0.961799,1.143521,1.15363,1.230698,1.310362,1.360801,1.358255,1.284315,1.231059,1.195621,1.165581,1.186584,1.202164,1.209992,1.256785,1.307633,1.30512,0.018366,0.001053,0.006836,0.030008,0.154782,0.246492,0.37795,0.368586,0.502895,0.590359,0.587076,0.762733,0.851943,0.928493,0.99119,1.029856,1.040904,0.917229,0.843426,0.864972,0.895688,0.874092,0.875014,0.865565,0.858342,0.849533,0.908814,58.4,860.226208,14.752671,2996.272289,51.327,4,11,9,92.133962,8.964528,45.996888,92.13139,2.566742,46.0,30.17227,61.821584,3.416454,5.794087,46.65456,93.369782,93.215564,2.873639,44.0,31.727615,58.996314,92.991174,26.811082,0.093435,0.451324,92.979659,2.619561,44.0,29.259791,61.015544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,622,623,3,31,402,2,1,C,PHY_499,Visual_Check,Yes,5,62,PHY499,Visual Check,0.048325169682200554,0.003644,-0.007367,0.000681,0.006813,0.039966,0.13717,0.195441,0.258443,0.135763,0.175338,0.388136,0.425949,0.468483,0.525437,0.548501,0.525192,0.480228,0.495986,0.363407,0.379244,0.305397,0.38419,0.2923,0.253164,0.195197,0.165194,0.197362,0.049202,0.184533,0.296576,0.264453,0.398058,0.511953,0.468403,0.585596,0.544095,0.499643,0.520258,0.476091,0.465104,0.535621,0.500424,0.540039,0.509182,0.470092,0.502446,0.432356,0.042101,0.006223,0.031343,0.173153,0.359908,0.508163,0.663657,0.720557,0.769261,0.840202,0.919627,1.086892,1.111532,1.183379,1.254156,1.285691,1.274352,1.200859,1.180761,1.156879,1.146339,1.181538,1.207911,1.221432,1.289935,1.307561,1.3243,0.015338,0.000147,0.00044,0.024744,0.1389,0.225894,0.380457,0.414499,0.491247,0.588433,0.677202,0.815203,0.857893,0.90126,0.978483,1.010295,1.020166,0.888646,0.835375,0.841208,0.873846,0.854668,0.873622,0.867235,0.866924,0.869473,0.921626,52.5,788.053521,15.159678,2792.038378,53.925265,1,10,12,96.098588,6.652825,47.509039,96.0985,3.599535,48.0,35.737167,59.281126,0.144294,7.322228,47.30347,97.051404,97.017071,3.808452,46.0,35.348792,57.623011,96.808866,0.02821,0.112094,0.000208,96.806858,3.982535,44.0,34.995586,56.874407,1.657115,17.754197,39.957645,99.774668,0.232072,99.214718,5.13722,43.0,37.601293,52.135469
620,623,624,3,32,403,1,1,F,PHY_499,Filler,Yes,5,63,5237,Stelly,0.05187243208557273,0.005433,-0.005061,0.001166,0.003059,0.049741,0.15568,0.210466,0.272349,0.150269,0.171044,0.418862,0.408535,0.454345,0.500742,0.549049,0.520464,0.476607,0.486068,0.359511,0.378726,0.302517,0.396066,0.288245,0.245444,0.196872,0.166375,0.201841,0.065398,0.194018,0.321871,0.264447,0.473465,0.506102,0.482918,0.572415,0.613792,0.540921,0.520827,0.491015,0.470297,0.533246,0.498352,0.527642,0.515106,0.466378,0.492168,0.430868,0.038673,0.014448,0.002273,0.169376,0.376121,0.504608,0.680171,0.819486,0.799943,0.864928,0.946309,1.11076,1.131319,1.212969,1.286754,1.332208,1.323746,1.212576,1.189239,1.159614,1.165029,1.183978,1.229041,1.237059,1.289724,1.331285,1.294211,0.013962,0.000893,1.3e-05,0.030759,0.158829,0.254966,0.420394,0.499799,0.496842,0.594521,0.639061,0.814605,0.866063,0.926956,0.998725,1.034042,1.050515,0.890972,0.847949,0.840438,0.875625,0.848602,0.862372,0.874407,0.866255,0.881249,0.893594,48.9,720.366363,14.711813,2530.871838,51.684827,2,15,12,93.065927,5.567344,45.070097,93.065923,4.167736,45.0,35.2191,54.918155,-0.381882,7.809126,44.873052,94.222735,94.209643,4.167136,43.0,34.245866,54.136205,94.086741,0.045133,0.127567,0.000215,94.086395,4.402872,42.0,34.174736,53.413766,1.902651,43.536892,36.648366,98.886272,0.081594,98.056455,6.51731,39.0,36.119705,46.283094
621,624,625,3,32,403,2,1,F,PHY_499,Filler,Yes,5,64,5237,Stelly,0.05039524349266703,0.008479,-0.005217,-0.003042,0.00279,0.036383,0.112287,0.165838,0.235963,0.12583,0.146508,0.383119,0.420793,0.471761,0.505884,0.521921,0.526947,0.473666,0.485018,0.349441,0.371119,0.283674,0.358356,0.278802,0.246957,0.204445,0.164283,0.180586,0.039306,0.196509,0.320438,0.249062,0.417483,0.488262,0.445173,0.558343,0.532866,0.481556,0.501982,0.471672,0.462972,0.542305,0.499992,0.536455,0.506354,0.463286,0.475582,0.425466,0.027918,0.009089,0.001501,0.166939,0.350443,0.493007,0.631634,0.766507,0.795979,0.863783,0.948611,1.140078,1.149712,1.230182,1.310835,1.338858,1.331627,1.28602,1.201902,1.142521,1.132281,1.15104,1.178676,1.189829,1.235859,1.287424,1.244778,0.00842,0.000351,7e-06,0.021906,0.11409,0.183471,0.312027,0.405337,0.459121,0.550362,0.674422,0.822337,0.84694,0.893953,0.965018,1.001856,1.018895,0.870144,0.790617,0.804783,0.833235,0.810611,0.824142,0.84179,0.821949,0.820246,0.861243,54.3,842.872412,15.588918,3033.832934,56.116441,5,21,14,96.50111,6.996342,48.971309,96.500894,3.442397,49.0,36.607136,61.335123,0.386501,7.156804,48.8465,97.65638,97.604503,3.626485,47.0,36.224625,59.696867,97.437463,0.006258,0.105003,5.5e-05,97.432891,3.756671,45.0,35.681981,59.026754,1.098638,9.687377,44.040052,99.011086,0.52694,98.74387,4.017182,46.0,37.225443,57.436014
623,626,627,3,33,404,2,1,C,PHY_499,Visual_Check,Yes,5,66,PHY499,Visual Check,0.052967762402761305,0.010212,-0.005439,-0.002863,0.000154,0.022807,0.090665,0.147775,0.193935,0.113654,0.151388,0.349341,0.394639,0.459517,0.492065,0.518383,0.533909,0.462135,0.45992,0.388921,0.344487,0.310077,0.367118,0.281767,0.249205,0.20891,0.164394,0.175022,0.006852,0.184046,0.29137,0.24336,0.37052,0.460822,0.437229,0.536507,0.541366,0.477359,0.493431,0.474689,0.471419,0.534248,0.49311,0.51451,0.512835,0.462443,0.488969,0.413695,0.026804,0.009747,0.000144,0.145629,0.312468,0.42589,0.568108,0.661502,0.735034,0.803068,0.901741,1.067764,1.08359,1.160511,1.217657,1.255548,1.245693,1.21836,1.159984,1.164316,1.147749,1.177448,1.187769,1.207725,1.240217,1.250131,1.194322,0.006386,0.000395,0.0,0.018726,0.092652,0.152488,0.234016,0.304344,0.404094,0.508126,0.611728,0.754392,0.774494,0.82127,0.893645,0.92265,0.944271,0.80712,0.760653,0.783381,0.832232,0.814166,0.817993,0.815689,0.800691,0.787116,0.794496,57.2,909.750695,15.910758,3327.396386,58.199091,6,18,16,97.851549,6.696235,51.548003,97.85137,3.642328,52.0,39.701432,63.395295,0.351385,7.812876,51.396551,98.911662,98.872451,3.798359,50.0,39.246593,61.977308,98.391998,172.225628,0.123168,0.391272,98.390593,3.734991,49.0,38.822435,62.424503,-0.660338,5.455084,77.968484,97.424791,6.981495,97.424791,3.42935,52.0,38.294598,65.031686
624,627,628,4,3,244,1,1,C,PHY_499,Visual_Check,Yes,4,5,PHY499,Visual Check,0.039673065066610065,0.008798,-0.001068,-0.007603,0.000828,0.068867,0.117001,0.151721,0.230062,0.076932,0.125993,0.358292,0.275304,0.396101,0.455043,0.423069,0.497814,0.497529,0.449372,0.377718,0.372863,0.326536,0.331094,0.306461,0.272549,0.236731,0.171417,0.14746,0.014532,0.187116,0.250607,0.292978,0.36498,0.512963,0.422954,0.538909,0.627005,0.568624,0.564874,0.541864,0.479294,0.523086,0.562733,0.580587,0.521423,0.499527,0.572767,0.409741,0.049585,0.0,0.0,0.144167,0.364493,0.463745,0.589273,0.545336,0.625941,0.751796,0.722338,1.356278,1.009445,1.189845,1.123566,1.241229,1.211801,1.214657,1.241556,1.184414,1.144751,1.178706,1.217234,1.203012,1.303519,1.330243,1.361552,0.023977,0.0,0.0,0.020178,0.116714,0.175879,0.272137,0.168913,0.242097,0.336238,0.360751,0.646608,0.596003,0.731476,0.736685,0.831821,0.83354,0.77869,0.762554,0.77808,0.806547,0.786827,0.795341,0.748323,0.761901,0.782027,0.745341,34.9,499.546669,13.413083,1707.825366,44.970673,3,12,1,100.801762,10.551724,55.371855,100.768637,2.385752,55.0,36.747227,73.993359,-0.672872,4.769972,55.609152,106.347737,105.054978,2.397106,51.0,34.015294,72.674379,103.952849,2.892131,0.065836,0.106207,103.672072,2.390006,50.0,33.877345,73.004978,-1.741718,3.494714,616.256518,99.631263,3290.047974,99.631262,2.244935,55.0,32.865246,76.253783
625,628,629,4,3,244,2,1,C,PHY_499,Visual_Check,Yes,4,6,PHY499,Visual Check,0.042748029076332114,0.011396,0.000416,-0.005663,0.004022,0.076711,0.124969,0.160851,0.249934,0.141542,0.190256,0.408712,0.327654,0.474,0.533466,0.435536,0.514994,0.505139,0.470576,0.384503,0.386921,0.329562,0.349105,0.341426,0.30138,0.266516,0.20875,0.204384,-0.011472,0.168868,0.277574,0.340341,0.463228,0.508668,0.427658,0.534402,0.582465,0.526207,0.549773,0.533191,0.485614,0.495694,0.554085,0.562313,0.503327,0.487484,0.546044,0.394637,0.047122,0.0,0.001653,0.18337,0.365315,0.452038,0.563201,0.611678,0.687832,0.794077,0.787804,1.458926,1.023594,1.137235,1.084215,1.163493,1.130431,1.144778,1.129822,1.12378,1.074326,1.107663,1.144285,1.14877,1.235268,1.303442,1.290375,0.020016,0.0,4e-06,0.023471,0.122263,0.163989,0.254608,0.263445,0.352463,0.458928,0.476386,0.882332,0.705147,0.790904,0.75245,0.814579,0.807567,0.788843,0.750799,0.773373,0.803838,0.782929,0.804187,0.763758,0.789537,0.814391,0.796498,49.7,781.766458,15.648995,2862.001782,57.120859,12,18,7,98.841095,9.025944,52.675555,98.834884,2.734017,53.0,36.737525,68.614286,0.702215,5.702414,52.83845,101.82887,101.439775,2.810083,50.0,35.66141,66.993538,100.206806,30.04954,0.088134,0.372121,100.171384,2.747839,50.0,35.209994,67.889468,-0.135186,4.517015,70.739569,99.070031,2.989094,99.061409,2.639927,52.0,34.673468,69.404196
626,629,630,4,4,245,1,1,10,11-21-703S,Dever,Yes,4,7,11-21-703S,Dever ,0.029001131150515867,0.010369,-0.002557,-0.010673,0.001989,0.058759,0.104303,0.141805,0.221983,0.134086,0.198628,0.39383,0.345904,0.446074,0.52065,0.407449,0.508928,0.503588,0.439129,0.398105,0.375189,0.366817,0.366864,0.354692,0.333114,0.305175,0.228855,0.209239,0.014406,0.183467,0.279003,0.303666,0.432254,0.493229,0.458464,0.584526,0.608709,0.59078,0.572297,0.567833,0.507507,0.525375,0.579281,0.583336,0.540346,0.512481,0.575561,0.459245,0.044773,0.0,0.0,0.115377,0.288324,0.36683,0.491734,0.532207,0.627353,0.729504,0.633721,1.326075,0.900361,1.000764,0.974823,1.061094,1.033889,1.068856,1.068016,1.074487,1.029445,1.071659,1.125847,1.102011,1.206433,1.266075,1.233726,0.019803,0.0,0.0,0.015399,0.092348,0.127813,0.20867,0.240151,0.33496,0.445978,0.342151,0.724118,0.554728,0.645277,0.636239,0.684783,0.685789,0.688676,0.663339,0.681234,0.701791,0.684422,0.707352,0.679939,0.69356,0.708824,0.688454,33.0,397.887259,11.848467,1201.842187,35.580384,4,4,4,94.353889,8.528642,52.331005,94.350649,2.761594,52.0,37.26796,67.3951,0.481724,5.988885,52.434789,96.934352,96.665945,2.827174,50.0,36.207569,65.94513,95.533169,44.911763,0.094291,0.409148,95.513779,2.761258,50.0,35.856887,66.838141,-0.052582,5.122813,60.79569,95.283398,1.831116,95.246234,2.71118,51.0,35.581464,67.432425
627,630,631,4,4,245,2,1,10,11-21-703S,Dever,Yes,4,8,11-21-703S,Dever ,0.031061156058989795,0.010823,-0.001611,-0.005788,0.009705,0.070312,0.127842,0.173771,0.259681,0.171374,0.225062,0.433216,0.419535,0.479121,0.560501,0.453635,0.542662,0.534305,0.474349,0.412072,0.378218,0.370113,0.367699,0.352605,0.331306,0.306372,0.210577,0.162988,0.006584,0.189541,0.274016,0.304998,0.448763,0.508348,0.471601,0.573531,0.591657,0.576992,0.553375,0.565526,0.49586,0.538997,0.597553,0.58863,0.536147,0.506908,0.604054,0.493804,0.046798,0.0,0.000147,0.164782,0.359556,0.448084,0.567094,0.627883,0.725351,0.82744,0.767678,1.365204,1.060431,1.154368,1.143186,1.2255,1.194332,1.201398,1.249197,1.25097,1.19329,1.23238,1.263724,1.233444,1.290563,1.311098,1.267667,0.018391,0.0,0.0,0.02272,0.129165,0.184857,0.283893,0.322281,0.450097,0.560775,0.455391,0.820857,0.708673,0.768488,0.787695,0.823192,0.805513,0.817001,0.793951,0.801217,0.81136,0.792762,0.803212,0.780997,0.778888,0.789642,0.750757,30.6,344.465496,10.878148,1020.620169,31.323391,0,2,3,97.545537,7.920288,49.968136,97.544409,3.074881,50.0,35.98394,63.952902,1.903634,6.506996,50.211062,99.186298,99.063346,3.222374,48.0,35.925571,62.294777,97.747554,316.099818,0.119874,0.845402,97.745673,3.069933,49.0,35.635789,63.833944,0.79164,4.837593,70.64474,97.19541100000001,4.01489,97.195269,2.963935,50.0,34.723256,64.976736
628,631,632,4,5,246,1,1,4,13Q-51,Smith,Yes,4,9,13Q-51,Smith,0.03531184160184087,0.012499,-0.000229,-0.003159,0.003822,0.064899,0.125592,0.166,0.25162,0.165622,0.211192,0.401912,0.439645,0.553969,0.575413,0.47645,0.579445,0.560231,0.515195,0.454392,0.436358,0.410601,0.405757,0.38456,0.336891,0.33285,0.230573,0.210442,-0.009358,0.196028,0.276487,0.290654,0.47097,0.537479,0.492362,0.595414,0.569654,0.550757,0.542464,0.558628,0.490659,0.495134,0.557068,0.578131,0.50121,0.483159,0.541807,0.426844,0.047004,0.0,0.0,0.153097,0.323036,0.407905,0.528768,0.579915,0.66936,0.76332,0.769355,1.361092,1.041767,1.161789,1.154509,1.233684,1.188484,1.216839,1.242758,1.271134,1.206208,1.245827,1.277398,1.225966,1.340514,1.302113,1.30865,0.017377,0.0,0.0,0.018549,0.110093,0.163135,0.256087,0.300537,0.421608,0.549276,0.574258,0.932367,0.803296,0.87646,0.876782,0.92898,0.91488,0.926643,0.882599,0.921799,0.934428,0.923402,0.933738,0.918079,0.91922,0.906566,0.883243,50.7,710.402667,13.863731,2376.649023,46.213944,3,2,1,99.239226,8.299068,51.407877,99.236932,2.984061,51.0,36.746217,66.066787,0.63232,6.083108,51.457789,101.661652,101.432946,3.063282,49.0,35.783846,64.549648,100.622269,21.174043,0.091977,0.253239,100.60076,3.02485,48.0,35.142637,65.01611,0.088409,5.113044,61.27024,99.81246,2.043301,99.79522,2.929316,50.0,35.211032,66.202127
629,632,633,4,5,246,2,1,4,13Q-51,Smith,Yes,4,10,13Q-51,Smith,0.03655790544891778,0.014409,-0.001032,-0.003421,0.006261,0.06752,0.13303,0.170392,0.249019,0.161468,0.218869,0.46254,0.453559,0.535678,0.550878,0.495929,0.579033,0.531549,0.529546,0.457669,0.422707,0.408599,0.407018,0.389741,0.328147,0.307285,0.205798,0.200645,-0.03699,0.195391,0.269708,0.273466,0.45953,0.524902,0.490558,0.587829,0.585427,0.561353,0.535669,0.564526,0.490777,0.51063,0.574632,0.578862,0.512397,0.479083,0.544342,0.421344,0.042553,0.0,0.0,0.170647,0.339703,0.428729,0.538327,0.592615,0.696199,0.789024,0.796377,1.372833,1.071927,1.183914,1.164837,1.262334,1.227089,1.247171,1.260057,1.310571,1.245053,1.288432,1.315929,1.301706,1.353357,1.339723,1.2982,0.01653,0.0,0.0,0.021389,0.116456,0.168301,0.249407,0.301991,0.417772,0.547974,0.562665,0.914199,0.79187,0.870211,0.868199,0.923484,0.901139,0.919209,0.88469,0.913646,0.939937,0.923682,0.935202,0.922109,0.914891,0.906536,0.895808,52.3,788.421191,14.939627,2837.7078,53.725316,3,0,1,98.997024,8.806973,49.643524,98.993558,2.806028,50.0,34.092298,65.19641,1.194054,5.565695,49.840552,101.720102,101.400631,2.894806,47.0,33.237916,63.458776,100.381182,17.4081,0.087805,0.295852,100.354106,2.828254,46.0,32.418554,64.270521,0.797046,4.964371,55.566936,100.397615,1.527105,100.308663,2.804542,48.0,32.759601,64.598939
630,633,634,4,6,247,1,1,C,PHY_499,Visual_Check,Yes,4,11,PHY499,Visual Check,0.0461144112438383,0.013529,-0.002965,-0.004252,0.007335,0.064002,0.133228,0.16687,0.246879,0.15282,0.203605,0.434883,0.448609,0.516166,0.534883,0.454152,0.522223,0.48912,0.488414,0.407767,0.37066,0.349495,0.375223,0.363043,0.289838,0.277715,0.161366,0.155345,-0.034101,0.208697,0.299529,0.307236,0.434159,0.539256,0.48381,0.602181,0.592026,0.56434,0.548133,0.572665,0.492103,0.522877,0.586056,0.588178,0.511421,0.469426,0.533988,0.410197,0.049881,0.0,0.000447,0.180944,0.351609,0.442358,0.551596,0.614452,0.696121,0.794957,0.817661,1.439005,1.130129,1.247068,1.235677,1.304081,1.265532,1.309964,1.331102,1.293739,1.238071,1.271931,1.283084,1.335369,1.308736,1.346805,1.360786,0.019983,0.0,1e-06,0.027901,0.123638,0.166678,0.251918,0.297889,0.409331,0.517166,0.56681,0.953037,0.856285,0.934189,0.929647,0.996406,0.974707,0.99955,0.942481,0.978426,0.998037,0.978925,0.990723,0.947006,0.976782,0.965781,0.935361,43.5,678.67315,15.771662,2392.999291,55.74035,0,0,3,98.845713,8.689623,50.994094,98.842193,2.840651,51.0,35.651461,66.336655,0.897577,5.759355,51.137622,101.538848,101.235184,2.917318,48.0,34.680482,64.73029,99.722933,62.250854,0.097152,0.532318,99.708487,2.833099,49.0,34.466385,65.898829,-0.150122,4.34569,77.598446,98.515879,4.69879,98.515472,2.71558,51.0,33.564502,67.546191
631,634,635,4,6,247,2,1,C,PHY_499,Visual_Check,Yes,4,12,PHY499,Visual Check,0.03670863897880612,0.012867,-0.002755,-0.009177,0.00161,0.053247,0.091388,0.126351,0.199438,0.121369,0.186918,0.443953,0.390473,0.502685,0.530132,0.455884,0.460122,0.502216,0.491213,0.416674,0.378689,0.364817,0.381289,0.37254,0.297108,0.278902,0.158319,0.147032,-0.036282,0.206405,0.278488,0.292495,0.417884,0.460129,0.444685,0.622845,0.601656,0.569757,0.545964,0.580479,0.507797,0.554306,0.600992,0.613529,0.527418,0.484128,0.546983,0.439966,0.042073,0.0,0.0,0.135943,0.279218,0.388256,0.498757,0.572931,0.668171,0.768518,0.789049,1.281032,1.121007,1.244533,1.240151,1.320887,1.265456,1.29779,1.32389,1.307202,1.258055,1.294658,1.301981,1.364605,1.326673,1.333649,1.33679,0.015409,0.0,0.0,0.014246,0.067021,0.112834,0.185885,0.23144,0.351271,0.466469,0.478076,0.872573,0.77823,0.870202,0.878497,0.936392,0.916312,0.924592,0.89078,0.936636,0.957884,0.937983,0.946441,0.905879,0.919419,0.89838,0.883901,43.6,722.609142,15.993197,2626.484075,57.270414,1,1,4,97.540968,7.096869,54.127043,97.540425,3.430109,54.0,41.58526,66.66811,1.316161,7.730133,54.215953,98.925035,98.8613,3.528415,52.0,41.258158,65.49038,97.050665,11959.024701,0.162999,1.443582,97.050566,3.477726,55.0,42.516962,66.817563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
